Time	ID	Name	Location	Retweet_time	Tweet
2018-05-06 11:38:42	736684088032104449	Turkish Planespotter	İstanbul, Türkiye	0	terminal 2 is a great point to get AT_USER heavies like delta a330 b767 china airlines b77w china southern a330 _URL
2018-05-06 11:02:56	3663038183	The Pilot Liberator	#PilotShortage	5	it wasn t a secret AT_USER was not only against the kpuj airport expansion near atlanta they sent cease and desist _URL
2018-05-06 10:36:35	316287727	Sylvana  Gilioli		0	AT_USER AT_USER AT_USER portuguese tap airlines does the same thing flight delayed then canceled and no _URL
2018-05-06 10:25:23	18953989	PetsWeekly	Deserts of the Southwest	0	nearly all of the airlines are placing strict requirements on pet travel as of may 1 alaska airlines and delta re _URL
2018-05-06 08:59:12	2898666911	Jackie Hernandez	Virginia USA	52	rt AT_USER data breach exposed sears delta airlines customers credit card information _URL _URL
2018-05-06 08:22:24	2871860717	tired	Tempe, AZ	0	because we re delta airlines and life is a fucking nightmare
2018-05-06 08:09:48	5920532	Delta	Global	0	AT_USER thanks for patience it seems to gain access to the delta sky club you must be booked on a delta _URL
2018-05-06 07:41:47	570655345	Paul Wynne	Ireland	0	AT_USER flight gets in early from new york but there is no gate available for 40mins AT_USER this is nuts i _URL
2018-05-06 07:37:37	983922872346292224	Tyme Trumain		0	AT_USER AT_USER delta airlines has an aquatic issue in the terminals and reservations center and it s causi _URL
2018-05-06 07:29:48	2458803024	Not Common Facts		2	delta airlines contract has a specific line allowing each passenger from hawaii to carry one box or bag of pineapples 
2018-05-06 06:13:55	145548755	Bharat and Sheela Gandhi, Astrologers	London, England	0	flew on delta from detroit to dallas operated by republic airlines although we were in first class the seats were _URL
2018-05-06 05:27:04	157003933	Brandon Burns	HAMLET NORTH CAROLINA	0	i liked a AT_USER video _URL delta airlines commercial
2018-05-06 05:23:28	600333459	Jimmy Guvvala		0	vicky flight attendant for delta airlines is made for more join us this sunday as we explore the story of moses _URL
2018-05-06 04:58:54	478610727	Kimberly George	Chicago 	13	rt AT_USER mon morning keynote of wcec kimberly george and mark walls host out front ideas with a super panel of chris watson f 
2018-05-06 03:02:17	1591328647	Scott Herr	Greenville, SC	1	rt AT_USER do not use british etihad lufthansa or delta i m glad the u s is handling this appropriately cus everyone shoul 
2018-05-06 02:50:30	461614733	FENDER'S NEWS.	New York City	0	i added a video to a AT_USER playlist _URL fender s news fender s fulfilled prophecy delta airlines dream 
2018-05-06 02:31:49	29236355	Hydro Phonics	somewhere high in the sky	0	delta air lines i have a new slogan you guys can use for the next ad campaign at least we re not united _URL
2018-05-06 02:01:17	20517700	Brenda Goh	Shanghai	2	first official criticism from another government since january when china began asking firms such as delta airlines _URL
2018-05-06 01:23:25	29948870	Wayne C. Yang	Los Angeles:Fullerton, CA, USA	1	do not use british etihad lufthansa or delta i m glad the u s is handling this appropriately cus everyone _URL
2018-05-06 01:22:37	852301178519953408	Jenny Lo♡	Albuquerque, NM	0	hey delta airlines you want to tie me up too was doing that to that poor woman joyous you and your employees dis _URL
2018-05-06 01:10:01	2674575877	SG		0	AT_USER china has ordered foreign airlines to drop reference to taiwan as a nation and delta has shameles _URL
2018-05-06 00:56:00	990368971	Grace		0	helps me decide which airlines get my frequent travel this is how every major airline is responding to china s bull _URL
2018-05-06 00:55:50	14176966	gregpoirier	Halifax	0	AT_USER AT_USER AT_USER AT_USER AT_USER i can t speak for the other airlines but i ve heard it on ac fo _URL
2018-05-06 00:36:18	751849098098143232	Dr. Edward Alley	Chiba-shi Midori, Chiba	0	AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER _URL
2018-05-06 00:02:35	50012292	ben k	Las Vegas, NV	0	AT_USER delta sucks united sucks spirit sucks aa sucks sw is alright alaskan airlines takes the cake for the consistently best airline 
2018-05-05 23:59:29	704155861560791040	Colin Wensel	Pittsburgh, PA	0	AT_USER been flying you guys solely for awhile now i ve been at the pittsburgh airport with mechanical issues for _URL
2018-05-05 23:57:21	68490887	Just So Smooth	Jamaica, QUEENS  [ NY  LA]	0	detroit new york delta airlines first class _URL
2018-05-05 22:53:02	42287518	David	FT LAUDERDALE, FL	0	i liked a AT_USER video _URL delta airlines commercial 1980
2018-05-05 22:35:31	2765216484	Mathew Rash		0	i liked a AT_USER video _URL delta airlines commercial 1980
2018-05-05 21:43:47	1445221742	goblin sadboi	VCU music '19	0	cookout is the john mulaney delta airlines caricature of the restaurant world
2018-05-05 21:29:45	738568400520151042	Bozena Wojciechowski		0	 if your seatbelt isn t tight you f cked up possibly drunk flight attendant goes ham on united flight lt em gt lt em gt _URL
2018-05-05 21:28:01	2581452965	Mike Foster	Ewa Beach, HI	1	rt AT_USER AT_USER AT_USER AT_USER AT_USER key wasn t even on their draft board more baggage than delta airlines 
2018-05-05 21:08:42	560697043	Alexis Rosa Morales	bronx ny	27	rt AT_USER freeze tag champion atlanta international airport delta airlines _URL
2018-05-05 21:04:57	192465147	Ghoney		2	rt AT_USER i ve flown southwest dozens of times without ever having an issue or complaint but had a major problem 3 of the last 4 times wit 
2018-05-05 20:48:29	41155113	ACS Hope Gala	Seattle, WA	1	rt AT_USER thank you delta airlines _URL
2018-05-05 20:24:34	72072706	MD-80.com	Hamburg/Germany	6	rt AT_USER four generations of AT_USER airlines finest the mad dog dc9 md88 md90 b717 200 _URL
2018-05-05 20:18:18	35336665	Lori Dawn Langdon	Boca Raton, FL	0	check out delta 2001 in flight courtesy free coupon airlines 12 2001 rare ticket nostaglia _URL via AT_USER
2018-05-05 20:15:50	271023902	Dale Lolley	Washington, Pa.	1	AT_USER AT_USER AT_USER AT_USER key wasn t even on their draft board more baggage than delta airlines 
2018-05-05 20:11:39	270090222	Brandon Farris	Seattle, WA	6	rt AT_USER conversation with my mom me how was your flight mom amazing i was on a brand new AT_USER plane with screens and 
2018-05-05 20:05:32	896829966641491969	prompty boy	⚠️ tweet/rt heavy ⚠️	0	because were delta airlines and life is a fuckint nightmare
2018-05-05 19:58:45	1441426794	EMB	Scottsdale, AZ 	0	AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER i need to cancel using my miles w _URL
2018-05-05 19:58:34	1441426794	EMB	Scottsdale, AZ 	0	AT_USER i need to cancel using my miles which i also paid cash in addition to miles delta airlines wants to charge _URL
2018-05-05 19:58:08	1441426794	EMB	Scottsdale, AZ 	0	AT_USER i need to cancel using my miles which i also paid cash in addition to miles delta airlines wants to charge _URL
2018-05-05 19:56:45	3437458121	Carrie Liebhauser		0	not to mention the gentleman behind the AT_USER airlines counter was a complete jerk even showed him the email and he wouldn t help us 
2018-05-05 19:55:23	354692329	Mike Byrum		0	new york must not have much to choose from if delta is 1 who s number 2 crop duster airlines _URL
2018-05-05 19:47:24	15453	Laurie Voss	San Francisco, CA	1	oh hey air france is on strike and my delta airlines flight turns out to be operated by air france so i m sure ever _URL
2018-05-05 19:44:57	39985654	Johnny	Miami, FL	0	AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER they weren t sponso _URL
2018-05-05 19:23:18	981710523610918915	gevus	Minneapolis, MN	1	rt AT_USER if gigi ain t flying delta airlines neither am i hope all their planes crash AT_USER
2018-05-05 18:58:42	853432218	youngchocolate	Minnesota	1	if gigi ain t flying delta airlines neither am i hope all their planes crash AT_USER
2018-05-05 18:57:25	133483902	lx21	Arizona	2	i ve flown southwest dozens of times without ever having an issue or complaint but had a major problem 3 of the la _URL
2018-05-05 18:56:27	481087767	Flight-Report		2	rt AT_USER my AT_USER article on AT_USER airlines md 88 from iad to atl _URL
2018-05-05 18:54:26	853432218	youngchocolate	Minnesota	1	rt AT_USER me next time i see delta airlines _URL
2018-05-05 18:46:49	4856864053	sad squish	garbage can	1	me next time i see delta airlines _URL
2018-05-05 18:43:05	4157674827	Kristen Anne Strater		0	not only makes me tired amp irritated as customer how much do you lose with all the rebooks you do to other airlines _URL
2018-05-05 18:40:16	1680833101	Jett Tyler	Heathrow  Gatwick  Bournemouth	2	my AT_USER article on AT_USER airlines md 88 from iad to atl _URL
2018-05-05 18:32:56	981710523610918915	gevus	Minneapolis, MN	1	rt AT_USER AT_USER let s get some dickkkk also fuck delta airlines
2018-05-05 18:32:42	3063489619	Colt Luger	Montana!	0	AT_USER AT_USER and yet AT_USER screamed at how unfair delta airlines was when they eliminated special discounts for nra _URL
2018-05-05 18:31:52	4856864053	sad squish	garbage can	1	AT_USER let s get some dickkkk also fuck delta airlines
2018-05-05 18:28:13	309874215	brandi🌴	Jax.Flawda 🛫 Bama	0	i got so many sky miles from delta airlines 
2018-05-05 18:22:43	16830961	Jeffrey Soulliere		0	delta airlines more like smelta airlines AT_USER
2018-05-05 18:18:19	896522593011879936	Tech Zone Station		0	delta airlines janet cook rez agent all pro airline deltamatic computer ad _URL _URL
2018-05-05 18:12:50	38490799	Satori (悟り)	Orlando, FL	0	thanks AT_USER for excellent service of getting my puppy down from detroit to orlando safely you keep doing great w _URL
2018-05-05 18:09:52	453789442	kudakwashe	harare	5	rt AT_USER delta airlines flies atlanta to jozi and back nonstop why does saa has to stopover in senegal i bet delta is making mo 
2018-05-05 17:58:01	279631954	Sure Kamhunga	Johannesburg, South Africa	0	delta airlines jozi to atlanta nonstop is 16 hours and 10 15 minutes 
2018-05-05 17:56:00	2294664961	SAYIT Travel	76 Grand Parade, Cork City	0	 dealoftheday we ve teamed up with our partners delta air lines to bring you fantastic flight deals to north americ _URL
2018-05-05 17:55:46	47602307	ShandonTravel	Cork, Ireland	0	 dealoftheday we ve teamed up with our partners delta air lines to bring you fantastic flight deals to north americ _URL
2018-05-05 17:47:26	279631954	Sure Kamhunga	Johannesburg, South Africa	5	delta airlines flies atlanta to jozi and back nonstop why does saa has to stopover in senegal i bet delta is making money than saa
2018-05-05 17:23:19	873334105160663041	Ty Waters	Vancouver, WA	0	happy cinco demayo boycott delta airlines _URL
2018-05-05 17:19:18	742170631	Gwenny Gwen Gwen	Anastacia	0	AT_USER their expensive asses don t count but yes and the only other relatively relevant airline that does i _URL
2018-05-05 16:52:07	3810019455	Ransom Endicott		4	rt AT_USER hey everyone hope you re having a great evening unless you re AT_USER airlines fuuuck you delta 
2018-05-05 16:46:44	923177274622349312	Married at the Movies	New York, NY	0	AT_USER AT_USER AT_USER that s fantastic news certainly could have used that on my united airlines f _URL
2018-05-05 16:38:18	113379314	Gabo		0	AT_USER this doesn t look right jet blue and delta are larger airlines in new york 
2018-05-05 16:11:54	3082374349	🦈		0	i have two moods john mulaney singing we re delta airlines and life is a fucking nightmare and andrew garfield h _URL
2018-05-05 15:57:08	3345930844	Spotifly		0	live feed delta airlines swot challenges after years long industry leadership _URL
2018-05-05 15:24:20	2290267771	KD	Manchester, England	0	i m honestly so annoyed by delta airlines i can t even explain right now 
2018-05-05 15:11:09	309159046	Apples4Grannies	Columbia, MO 	0	AT_USER the 5 million members is a lie only 13 people ever used the delta airlines special for nra members 1 _URL
2018-05-05 14:41:34	522479653	Luanne Dresher		6	rt AT_USER no no no AT_USER world citizens demand that you stop right now if american airlines and delta airlin 
2018-05-05 14:40:40	873249080985739264	🇺🇸Where We Go One We Go All🇺🇸	Trump taking down the pedos	2	rt AT_USER AT_USER AT_USER sooooo if AT_USER airlines drops nra affiliation that s acceptable same w boa same w the h 
2018-05-05 14:39:35	2358455136	`    ° Neilia Don 🌬❄️	Manchester United	1	rt AT_USER try american airlines jetblue or delta they do a lot of connections daily _URL
2018-05-05 14:37:27	306988171	Anonymously UrsTruly	Jamaica	1	try american airlines jetblue or delta they do a lot of connections daily _URL
2018-05-05 14:25:42	4487470934	Dietrich Eiden		2	AT_USER AT_USER sooooo if AT_USER airlines drops nra affiliation that s acceptable same w boa same w t _URL
2018-05-05 13:53:54	25010597	Tom Flookes	Seattle, WA	1	thank you delta airlines _URL
2018-05-05 13:26:00	25842328	Snowflake Princess of Resistance	NE Ohio	14865	rt AT_USER breaking delta airlines AT_USER has just ended their contract with the AT_USER that provided discounts to nra members and dem 
2018-05-05 13:17:52	946399936735842304	Deion Sahagun	Orlando, FL	1	rt AT_USER bombardier crj900 n348pq c n 15348 of delta airlines operated by endeavor air landing at kmht on 2018 04 04 http 
2018-05-05 12:57:42	20446102	Nenagh-eye		6	no no no AT_USER world citizens demand that you stop right now if american airlines and de _URL
2018-05-05 12:21:32	2722640137	Trevor Troutman	Orlando, FL	25	rt AT_USER unicef usa partners like american airlines and delta are leading the charge to raise awareness about trafficking within th 
2018-05-05 12:18:30	192139256	HollarFleek	De Las Gidi	1	rt AT_USER delta airlines ceo named among world s greatest leaders _URL _URL
2018-05-05 12:15:59	44900997	Nigerian Tribune	Nigeria	1	delta airlines ceo named among world s greatest leaders _URL _URL
2018-05-05 12:15:54	65594372	Elena Barta Aloy	Barcelona	0	travelling to _URL from atlanta international airport delta airlines _URL
2018-05-05 12:01:28	2444333558	So Many Aircraft		1	bombardier crj900 n348pq c n 15348 of delta airlines operated by endeavor air landing at kmht on 2018 04 04 _URL
2018-05-05 11:31:07	15016827	Pranay Nigotiya	Bombay	0	many congratulations AT_USER on completion of 25 years such an amazing journey and you guys are simply super _URL
2018-05-05 11:22:45	473493882	Joe Gatto	New York City	27	freeze tag champion atlanta international airport delta airlines _URL
2018-05-05 11:01:17	1018999369	Coaching4Advisors		0	delta will let you drop bags at airports by just scanning your face delta is launching a facial recognition self se _URL
2018-05-05 11:01:17	800546824822005764	Internet Profits		0	delta will let you drop bags at airports by just scanning your face delta is launching a facial recognition self se _URL
2018-05-05 10:57:20	318659896	gina gennusa mulder	Destrehan, Louisiana	0	united airlines just charged me 210 for 3 pieces of luggage because they wouldn t allow a carry on return trip wi _URL
2018-05-05 10:24:24	2955255567	OpenNav	Denver, CO	0	delta air lines 767 300 at honolulu hnl phnl with some japan airlines representation in the background _URL
2018-05-05 10:02:18	518365864	Jason Boles		51	rt AT_USER AT_USER boycott the boycotters teach them a le on they will not soon forget united airlines delta airlines allie 
2018-05-05 09:36:48	988456004043108354	Brenna Mccarthy		20887	rt AT_USER delta airlines kicked us out for speaking arabic to my mom on a plane _URL
2018-05-05 09:12:43	20071385	mathew owen		68	rt AT_USER how dare you put me in that position mr and mrs delta airlines _URL
2018-05-05 09:05:09	804626380155564032	Ocean Man 🌌	Somewhere Far Away	0	fucking delta airlines _URL
2018-05-05 08:34:19	801687289822900224	Pharohscat	Anonfamily	1	sorry i don t do governors elections i do senators elections i expose republican senators thus far i have agreed _URL
2018-05-05 05:27:17	475543066	Ramzi	USA	0	amazing service from kayla on AT_USER airlines yeg to sea dl5754
2018-05-05 05:20:36	55155460	DOANMAN	thedoanman@gmail.com	0	AT_USER airlines is the worst how is my mom stuck in atlanta overnight because your company can t get their shit to _URL
2018-05-05 04:59:26	1632800820	Jeff Borck	Suwanee, GA	0	AT_USER does the oakwood cafe offer nra discounts better give em the ole delta airlines hammer if they don t show em cagle 
2018-05-05 04:57:59	621182770	Travel Touris go		0	was delta airlines secretly fighting a commercial airport in paulding county fox 5 atlanta _URL
2018-05-05 04:57:43	334974782	WeSellTheyBuy	Minneapolis, MN	0	for a limited time the delta airlines american express credit card is offering 60 000 miles using this link below _URL
2018-05-05 04:46:26	63517897	David DiGregorio	New York	0	was delta airlines secretly fighting a commercial airport in paulding county fox 5 atlanta _URL
2018-05-05 04:43:42	620210641	Becca		0	delta airlines is about to piss me off 
2018-05-05 04:39:53	933206355912962048	Puget Sound - Boeing Test Flights	United States	0	n897dn b737 900 AT_USER airlines first flight amp flown to spokane wa for painting l n 6947 c n 32004 b737 900 n897dn _URL
2018-05-05 04:37:27	56511571	Austin Dickinson	Here, today. There, tomorrow. 	4	hey everyone hope you re having a great evening unless you re AT_USER airlines fuuuck you delta 
2018-05-05 04:00:36	567946814	Jonathan Yabut	Kuala Lumpur,Manila,Singapore	12	is it worth letting go of things or people in your life who do nothing but drag you down or limit your success yes _URL
2018-05-05 03:12:04	3301616995	Rita Thieme	Lincoln, NH	0	AT_USER AT_USER i got through in about 50 minutes did a little multi tasking while i waited good luck there s _URL
2018-05-05 03:03:51	780419594	randy kyle		348	rt AT_USER hard to impress upon my followers how much i hate the lying bastards at american airlines right now disgusting i m a three 
2018-05-05 03:01:55	875637231112683522	PlaneSpottingIsCool	Worldwide	1	rt AT_USER puget sound boeing test flights n897dn b737 900 delta airlines first flight amp flown to spokane wa for painting _URL
2018-05-05 03:01:52	621260329	Travel Industry		0	was delta airlines secretly fighting a commercial airport in paulding county fox 5 atlanta _URL
2018-05-05 02:59:34	815440916815159297	Fuck It, Fire Me	Southeast of Disorder	0	AT_USER because we re delta airlines and life is a fucking nightmare 
2018-05-05 02:59:14	69660431	Mike Costigliola	Seattle, WA, USA	1	puget sound boeing test flights n897dn b737 900 delta airlines first flight amp flown to spokane wa for painting _URL
2018-05-05 02:57:23	903743427447099392	🍓🍯 N	Up Jennie’s ass	0	and when he talks about delta airlines jsjdjdjd _URL
2018-05-05 02:47:53	334974782	WeSellTheyBuy	Minneapolis, MN	0	check out delta airlines business elite first class tumi hard case amenity kit blue new _URL _URL
2018-05-05 02:47:38	2949339839	Suzanne4		6	rt AT_USER AT_USER AT_USER AT_USER AT_USER the airline with two window incidents in the last month partially 
2018-05-05 02:36:35	15914784	Jennifer Finch	Los Angeles, CA, USA	0	4 of the other guitars were taken at the gate we were charged 150 each and this is how they arrived in mexico cit _URL
2018-05-05 02:09:26	4827245294	telishia byrnes		0	i liked a AT_USER video _URL delta airlines
2018-05-05 01:55:18	750833839472246784	🇱🇨	Toronto, Ontario	0	AT_USER our orignal flight scheduled to depart at 5 55pm has been cancelled delayed planes grounded for over 5 hou _URL
2018-05-05 01:54:15	45002565	Isaac J Thompson	Atlanta normally	0	 onlydiamondmatters well maybe not even diamond doesn t get you an upgrade on dl1775 i guess delta airlines only takes cash now
2018-05-05 01:15:06	148366684	Robert Amorelli Jr.	Guadalajara, Jalisco. México	141	rt AT_USER this woman with m s was allegedly tied so tightly into her wheelchair by a delta airlines employee that it made her cry h 
2018-05-05 01:03:06	168235413	Holly	Atlanta, GA	0	AT_USER AT_USER airlines like to claim weather so they don t have to comp you so make sure you keep checking it to be sure 
2018-05-05 00:57:55	3117122938	toa maunaloa		0	i definetely got pulled over on the ramp today by the port of seattle for not wearing a seat belt amp i blamed it on _URL
2018-05-04 23:52:19	87081908	Tod T Burr	Phoenix, AZ	0	oh delta airlines are you in a competition for crappiest airlines with frontier 14 counters and one customer serv _URL
2018-05-04 23:49:17	826627875109478400	#OperationPUSH	Atlanta, GA	0	bruh delta airlines is showing black panther on their flights
2018-05-04 23:38:38	82826498	Steve nesbitt		0	wow delta airlines and delta vacations employees over the phone like to make fun of my mental illness and when i ta _URL
2018-05-04 23:35:57	1053880722	Jamaar Milton		0	ankh amp ma at lighthouse atlanta traveling to atlanta airport from atlanta international airport delta airlines _URL
2018-05-04 23:19:15	3316313833	garfieldluvr69	They/he	0	it truly is like that delta airlines joke they just hike up the rent every fucking month and then slap us in the fa _URL
2018-05-04 23:15:23	2379555187	Benjamin Bearup	Monaco	6	conversation with my mom me how was your flight mom amazing i was on a brand new AT_USER plane with screens _URL
2018-05-04 23:14:25	1724183449	@dfw	DFW	0	rt dfwtower photo of n692dl a delta boeing 757 232 _URL airlines avgeek 
2018-05-04 23:03:15	1859214278	#avgeek	Read our daily updates at:	2	rt AT_USER photo of n692dl a AT_USER boeing 757 232 _URL airlines avgeek
2018-05-04 23:00:11	148042965	DFW Tower.com	DFW	2	photo of n692dl a AT_USER boeing 757 232 _URL airlines avgeek
2018-05-04 23:00:04	886979335609081857	Roatan News Network	Honduras	0	are you planning a vacation in roatan the good news is that several major airlines like delta united american a _URL
2018-05-04 22:59:21	2921957036	Airport Info	United States	0	was delta airlines secretly fighting a commercial airport in paulding county _URL
2018-05-04 22:56:59	470728803	Josh Tweeted	Antarctica	0	AT_USER in keeping with tradition seb will later describe it as a delta airlines flight to seattle 
2018-05-04 22:28:03	971109774719967237	nbalivehacker101	Orlando, FL	0	i liked a AT_USER video _URL ann coulter rips delta airlines delta customer on twitter the view
2018-05-04 22:25:12	702245694304886789	@EasyWins	South Africa	0	win 2 return tickets to the us on AT_USER airlines when you subscribe to the AT_USER newsletter _URL
2018-05-04 22:17:44	1390693740	Jamaal		0	touchdown atlanta international airport delta airlines _URL
2018-05-04 22:16:54	31705342	Will Horton	Hong Kong	0	delta airlines swot challenges after years long industry leadership _URL _URL
2018-05-04 22:06:34	1368455522	Jonathan Adamany	Southern California	0	i guess things didn t work out for ronnie AT_USER w delta after all sorry but at least she ll be coming _URL
2018-05-04 21:57:47	489031375	Akil Kalathil		0	airlines need to figure out how to adapt their screens to accommodate bluetooth headphones too AT_USER
2018-05-04 21:57:29	873334105160663041	Ty Waters	Vancouver, WA	0	boycott delta airlines _URL
2018-05-04 21:47:56	4627742185	Isabelle🌞	Pocatello, ID	0	man screw delta airlines
2018-05-04 21:44:32	851961801415827457	WHAM Network		0	if your in london and want to take a last minute vacation i would consider heading over to AT_USER th _URL
2018-05-04 21:41:24	45178629	Andrew	Neo Psychiko, Attiki	0	AT_USER are mqms being awarded for flights taken on joon airlines this is air france s new subsidiary when i book _URL
2018-05-04 21:36:55	904715130	Ohfub	not brazil	0	only crackheads fly with spirit airlines they charge for everything fly with virgin or delta 
2018-05-04 21:35:07	142056303	Mohit Whabi	California, USA	0	today i met ed bastian the ceo of delta airlines what a great guy _URL
2018-05-04 21:33:29	541481961	J Z Robinson	Hollywood, Los Angeles	0	i did a flight search on the delta airlines website now an ad saying your flight to _____ awaits book now appears in my fb feed 
2018-05-04 21:32:22	204602310	Bodacious	The land of no regrets	0	AT_USER AT_USER i ve had it i call them and i can barely understand the lady no good reason explanation for wha _URL
2018-05-04 21:31:06	17408152	Ian Williams	LA/NY	0	everyone complains about airlines but i m writing my first tweet in 2 years to say AT_USER found my wallet call _URL
2018-05-04 21:26:48	873334105160663041	Ty Waters	Vancouver, WA	0	boycott delta airlines travel safely on your preferred boycott carrier of choice wherever your travels may take you _URL
2018-05-04 21:03:52	912848995139178497	Epimail	Online	0	slickdeals alerts travel delta airlines rt flight los angeles to from dallas for 115 at delta air lines _URL
2018-05-04 20:43:14	594351787	Cam	SomewhereBeingFaithful	0	i need to be sponsored by delta airlines
2018-05-04 20:19:04	4123554136	Jim Williams	Washington, DC	1	rt AT_USER the fabulous AT_USER continues growing we are the fastest operations experiencing the most growth in the country 
2018-05-04 20:17:38	2307782845	BVR Splash	Los Angeles, CA	0	 maythe4thbewithyou did you know that flight number 4 for both delta amp american airlines fly from lax to jfk _URL
2018-05-04 20:17:04	413327979	Scott Ford	Cincinnati, OH. OTR/West End🚊	1	the fabulous AT_USER continues growing we are the fastest operations experiencing the most growth in the count _URL
2018-05-04 20:16:30	1438769119	tobi		0	i liked a AT_USER video _URL delta airlines kicks adam saleh off plane for speaking in arabic subscribe 
2018-05-04 20:03:59	764142731291717632	Liberty Point ES	Union City, Ga	2	rt AT_USER we ended our career day at the point with airplane safety with ms lawrence from delta airlines careerday AT_USER AT_USER
2018-05-04 19:52:06	488180388	Sam Del G	Celina, OH	0	AT_USER american airlines probably the best delta and united are also trash
2018-05-04 19:49:39	1122620720	🧟‍♂️🧛🏽‍♂️🔫🐍	California, USA / Puerto Rico	0	worst airlines ever AT_USER AT_USER and fuck AT_USER
2018-05-04 19:44:34	768546362573062146	Fancy McNasty	United States	0	delta airlines is seriously the worst only a fraction better than spirit airlines both are garbage overpacked n _URL
2018-05-04 19:37:05	154918172	Susan Garland		0	AT_USER your partner airlines are consistently late if they can t live up to your standards than can them gojetstinks
2018-05-04 19:30:06	882587913338331136	Kathryn Windham		0	pulte group phm share value declined while jaffetilchin investment partners has increased its stake norman field _URL
2018-05-04 19:29:02	347633853	Global News Center	Miami, FL	0	 femail couple who fell in love flying throw a delta airlines themed wedding bess woh _URL _URL
2018-05-04 19:25:10	413327979	Scott Ford	Cincinnati, OH. OTR/West End🚊	0	i told my last employer delta airlines i am outta here i am not being controlled on my social media it was so tox _URL
2018-05-04 19:20:03	583190908	Planetnews.space	United Kingdom	0	 femail couple who fell in love flying throw a delta airlines themed wedding bess woh _URL _URL
2018-05-04 19:12:30	2878962966	Robert Royal	The World of Bartending	0	AT_USER AT_USER AT_USER delta is the major league of airlines in my opinion good luck with everything in new york 
2018-05-04 19:08:17	1866150350	kaylor foley	Marysville, KS	1	rt AT_USER what s up delta airlines what s your tea
2018-05-04 18:58:46	1409414203	ashlinne brinegar	Marysville, KS	1	what s up delta airlines what s your tea
2018-05-04 18:47:15	3996118585	Bay Area Donna	California, USA	0	AT_USER why was our plane loaded haphazard seat in row 19 of 20 row aircraft but i was in zone 4 instead of zone 1 _URL
2018-05-04 18:38:53	30980280	Wfd_414	westbrook,connecticut	0	AT_USER _URL nasty airlines boycottdeltaairlines
2018-05-04 18:30:20	947145228	sado	Hawaii	0	would be nice if someone added hnl lt gt sna route AT_USER AT_USER AT_USER _URL
2018-05-04 18:21:40	3166507941	Steve Simao	Seattle, WA	0	congratulations AT_USER and AT_USER on your joint venture agreement approval it s nice to see two of my favo _URL
2018-05-04 18:15:53	127192535	Tom Lewis	Cardiff, Wales	0	AT_USER AT_USER delta airlines aren t that bad 
2018-05-04 18:11:33	1311987793	maustodon		0	delta airlines forced last 1 4 of our flight on 737 800 not tiny plane to check carry ons to baggage we re done _URL
2018-05-04 18:10:41	255764931	Mark Massey	Pocatello, ID	0	now a short drive and i ll reach my destination traveling to dalton georgia from atlanta international airport _URL
2018-05-04 18:05:01	67875296	J McDaniel #BoycottNRA	Florida, USA	0	first national bank of omaha said it would not renew its contract with the nra for co branded credit cards delta a _URL
2018-05-04 17:45:45	2604596996	Devang Lohia		0	AT_USER edbastian glenhauenstein and AT_USER nareshgoyal vinaydube a humble request to the senior management _URL
2018-05-04 17:36:23	265000411	FlintTownProud	The Vatican	0	i ll say it i love my AT_USER saved my butt again today all other airlines are inferior avgeek _URL
2018-05-04 17:31:45	105086555	Andre Orban ✈	Belgium	0	to the big apple with AT_USER air lines airline expands services from AT_USER tegel _URL _URL
2018-05-04 17:26:37	965457426873905152	andrea		0	AT_USER does delta airlines really care what the public thinks of their airline i think not
2018-05-04 17:21:32	20619210	Lloyd Lofton	Conyers, Ga	0	ok switzerland let s see what you ve got traveling to atlanta airport from atlanta international airport delta a _URL
2018-05-04 17:20:18	898162058	Travis Maurer	Atlanta	0	i team was delta airlines secretly fighting a commercial airport in paulding county _URL _URL
2018-05-04 17:16:17	1899457944	LindaAnnHilton	Central Arizona	0	AT_USER 1 can t copyright single words 2 tms apply to specific products brands see delta faucets delta _URL
2018-05-04 17:15:11	204681870	David Rogers	Austin | LA | Beijing 	0	if your in at AT_USER you might want to consider a detour maythefourth london starwars airlines _URL
2018-05-04 17:08:25	297900106	Aviation24.be	Brussels, Belgium	0	to the big apple with delta air lines airline expands their services from berlin _URL _URL
2018-05-04 17:08:13	106186752	✈quixoticguide✈	Bruges	0	once again this summer delta air lines will fly direct from berlin tegel to new york in the usa daily due to high _URL
2018-05-04 16:52:49	129085068	perc nowitzki 🅥	You’ll see 	0	delta amp american airlines had the best flights in my opinion lol
2018-05-04 16:41:37	710489773488644097	Kristin Poe		0	thank you mr and ms barile for teaching us about the air force and delta airlines AT_USER AT_USER _URL
2018-05-04 16:18:40	17937893	radicalrex1	The Poconos, Pa	0	AT_USER this is the first reply i ve gotten from delta i used to proud that delta separated themselves from other a _URL
2018-05-04 16:14:12	19083967	Kat Robinson	Redmond, WA	0	AT_USER on my flight this am from sea to chicago surprised and disheartened your third party media content is not c _URL
2018-05-04 16:12:50	56377143	Royal Dutch Airlines	Amsterdam, the Netherlands	0	AT_USER hello richard we kindly advise you to delete your tweet that contains your pir number for privacy reason _URL
